"","num","title","year","word.count","president","party","st.flag","eoMatches.num","matchWords.num","stMatch.count","stMatchRatio","Id","Label"
"1001","11101","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the Eastern, Western, and Southwestern Carriers' Conference Committees and Certain of Their Employees","1963",1244,"35-John F. Kennedy","D",TRUE,0,1,1,0.000803858520900322,"11101","11101"
"1002","10312","Providing for Emergency Control Over Certain Government and Non-Government Stations Egaged in Radio Communication or Radio Transmission of Energy","1951",1248,"33-Harry S. Truman","D",TRUE,0,5,1,0.000801282051282051,"10312","10312"
"1003","11157","Prescribing Regulations Relating to Incentive Pay for Hazardous Duty, Special Pay for Sea Duty and Duty at Certain Places, Basic Allowances for Subsistence and Basic Allowances for Quarters","1964",5049,"36-Lyndon B. Johnson","D",TRUE,13,10,4,0.000792236086353733,"11157","11157"
"1004","13688","Federal Support for Local Law Enforcement Equipment Acquisition","2015",1268,"44-Barack Obama","D",TRUE,0,10,1,0.000788643533123028,"13688","13688"
"1005","13019","Supporting Families: Collecting Delinquent Child Support Obligations","1996",1292,"42-William J. Clinton","D",TRUE,0,7,1,0.000773993808049536,"13019","13019"
"1006","13498","Amendments to Executive Order 13199 and Establishment of the President's Advisory Council for Faith-Based and Neighborhood Partnerships","2009",1292,"44-Barack Obama","D",TRUE,1,5,1,0.000773993808049536,"13498","13498"
"1007","13597","Establishing Visa and Foreign Visitor Processing Goals and the Task Force on Travel and Competitiveness","2012",1304,"44-Barack Obama","D",TRUE,0,13,1,0.000766871165644172,"13597","13597"
"1008","11952","Conforming the Foreign Service and Civil Service Retirement and Disability Systems","1977",1307,"38-Gerald R. Ford","R",TRUE,0,3,1,0.000765110941086458,"11952","11952"
"1009","13574","Authorizing the Implementation of Certain Sanctions Set Forth in the Iran Sanctions Act of 1996, as Amended","2011",1312,"44-Barack Obama","D",TRUE,1,5,1,0.00076219512195122,"13574","13574"
"1010","13413","Blocking Property of Certain Persons Contributing to the Conflict in the Democratic Republic of the Congo","2006",1317,"43-George W. Bush","R",TRUE,0,7,1,0.000759301442672741,"13413","13413"
"1011","13661","Blocking Property of Additional Persons Contributing to the Situation in Ukraine","2014",1326,"44-Barack Obama","D",TRUE,1,7,1,0.000754147812971342,"13661","13661"
"1012","10952","Assigning Civil Defense Responsibilities to the Secretary of Defense and Others","1961",1332,"35-John F. Kennedy","D",TRUE,1,6,1,0.000750750750750751,"10952","10952"
"1013","11497","Amending the Selective Service Regulations to Prescribe Random Selection","1969",1336,"37-Richard Nixon","R",TRUE,10,2,1,0.000748502994011976,"11497","11497"
"1014","10459","Amendment of Executive Order No. 10422 of January 9, 1953, Prescribing Procedures for Making Available to the Secretary General of the United Nations Certain Information Concerning United States Citizens Employed or Being Considered for Employment on the Secretariat of the United Nations","1953",1348,"34-Dwight D. Eisenhower","R",TRUE,3,3,1,0.000741839762611276,"10459","10459"
"1015","13664","Blocking Property of Certain Persons With Respect to South Sudan","2014",1351,"44-Barack Obama","D",TRUE,0,6,1,0.00074019245003701,"13664","13664"
"1016","9616","Relating to the United States High Commissioner to the Philippine Islands","1945",1363,"33-Harry S. Truman","D",TRUE,0,3,1,0.000733675715333822,"9616","9616"
"1017","13348","Blocking Property of Certain Persons and Prohibiting the Importation of Certain Goods From Liberia","2004",1368,"43-George W. Bush","R",TRUE,0,7,1,0.000730994152046784,"13348","13348"
"1018","12340","Amendments to the Manual for Courts- Martial, United States, 1969 (Revised Edition)","1982",2762,"40-Ronald Reagan","R",TRUE,7,4,2,0.000724112961622013,"12340","12340"
"1019","13382","Blocking Property of Weapons of Mass Destruction Proliferators and Their Supporters","2005",1389,"43-George W. Bush","R",TRUE,3,7,1,0.000719942404607631,"13382","13382"
"1020","13304","Termination of Emergencies With Respect to Yugoslavia and Modification of Executive Order 13219 of June 26, 2001","2003",1400,"43-George W. Bush","R",TRUE,9,6,1,0.000714285714285714,"13304","13304"
"1021","10116","Amending Portions of the Selective Service Regulations and Paragraph 2 of Executive Order No. 9988 of August 20, 1948","1950",2815,"33-Harry S. Truman","D",TRUE,4,4,2,0.000710479573712256,"10116","10116"
"1022","12851","Administration of Proliferation Sanctions, Middle East Arms Control, and Related Congressional Reporting Responsibilities","1993",1415,"42-William J. Clinton","D",TRUE,0,7,1,0.000706713780918728,"12851","12851"
"1023","10010","Creating an Emergency Board to Investigate Disputes Between the Akron & Barberton Belt Railroad Company and Other Carriers, and Certain of Their Employees","1948",1440,"33-Harry S. Truman","D",TRUE,0,1,1,0.000694444444444444,"10010","10010"
"1024","13396","Blocking Property of Certain Persons Contributing to the Conflict in Cote d'Ivoire","2006",1447,"43-George W. Bush","R",TRUE,0,7,1,0.000691085003455425,"13396","13396"
"1025","10511","Creating an Emergency Board To Investigate Disputes Between the Akron, Canton and Youngstown Railroad Company and Other Carriers and Certain of Their Employees","1953",1455,"34-Dwight D. Eisenhower","R",TRUE,0,1,1,0.000687285223367698,"10511","10511"
"1026","11023","Providing for the Performance by the Secretary of Commerce of Certain Functions Relating to the Coast and Geodetic Survey","1962",1461,"35-John F. Kennedy","D",TRUE,0,3,1,0.000684462696783025,"11023","11023"
"1027","11010","Amending Executive Order No. 10713, Relating to the Administration of the Ryukyu Islands","1962",1471,"35-John F. Kennedy","D",TRUE,1,5,1,0.000679809653297077,"11010","11010"
"1028","12857","Budget Control","1993",1475,"42-William J. Clinton","D",TRUE,0,5,1,0.000677966101694915,"12857","12857"
"1029","13140","1999 Amendments to the Manual for Courts-Martial, United States","1999",2970,"42-William J. Clinton","D",TRUE,10,3,2,0.000673400673400673,"13140","13140"
"1030","10621","Delegation of Certain Functions of the President to the Secretary of Defense","1955",1486,"34-Dwight D. Eisenhower","R",TRUE,0,4,1,0.000672947510094213,"10621","10621"
"1031","12160","Federal Consumer Programs","1979",1487,"39-Jimmy Carter","D",TRUE,1,15,1,0.000672494956287828,"12160","12160"
"1032","13400","Blocking Property of Persons in Connection With the Conflict in Sudan's Darfur Region","2006",1496,"43-George W. Bush","R",TRUE,1,7,1,0.000668449197860963,"13400","13400"
"1033","12569","Compact of Free Association With the Republic of the Marshall Islands, the Federated States of Micronesia, and the Republic of Palau","1986",1538,"40-Ronald Reagan","R",TRUE,1,8,1,0.000650195058517555,"12569","12569"
"1034","11563","Amending the Selective Service Regulations","1970",1569,"37-Richard Nixon","R",TRUE,12,1,1,0.000637348629700446,"11563","11563"
"1035","11625","Prescribing Additional Arrangements for Developing and Coordinating a National Program for Minority Business Enterprise","1971",1574,"37-Richard Nixon","R",TRUE,2,5,1,0.000635324015247776,"11625","11625"
"1036","10659","Amending the Selective Service Regulations","1956",11072,"34-Dwight D. Eisenhower","R",TRUE,12,12,7,0.000632225433526012,"10659","10659"
"1037","13692","Blocking Property and Suspending Entry of Certain Persons Contributing to the Situation in Venezuela","2015",1589,"44-Barack Obama","D",TRUE,0,7,1,0.000629326620516048,"13692","13692"
"1038","13599","Blocking Property of the Government of Iran and Iranian Financial Institutions","2012",1590,"44-Barack Obama","D",TRUE,3,5,1,0.000628930817610063,"13599","13599"
"1039","13667","Blocking Property of Certain Persons Contributing to the Conflict in the Central African Republic","2014",1591,"44-Barack Obama","D",TRUE,0,7,1,0.000628535512256443,"13667","13667"
"1040","11583","Office of Consumer Affairs","1971",1593,"37-Richard Nixon","R",TRUE,3,4,1,0.000627746390458255,"11583","11583"
"1041","13365","2004 Amendments to the Manual for Courts-Martial, United States","2004",3202,"43-George W. Bush","R",TRUE,1,4,2,0.000624609618988132,"13365","13365"
"1042","10422","Prescribing Procedures for Making Available to the Secretary General of the United Nations Certain Information Concerning United States Citizens Employed or Being Considered for Employment on the Secretariat of the United Nations","1953",1617,"33-Harry S. Truman","D",TRUE,1,5,1,0.000618429189857761,"10422","10422"
"1043","10000","Regulations Governing Additional Compensation and Credit Granted Certain Employees of the Federal Government Serving Outside the United States","1948",3240,"33-Harry S. Truman","D",TRUE,1,6,2,0.000617283950617284,"10000","10000"
"1044","10643","Creating an Emergency Board To Investigate Disputes Between the Albany Port District Railroad and Other Carriers and Certain of Their Employees","1955",3405,"34-Dwight D. Eisenhower","R",TRUE,0,4,2,0.000587371512481645,"10643","10643"
"1045","10340","Directing the Secretary of Commerce to Take Possession of and Operate the Plants and Facilities of Certain Steel Companies","1952",1733,"33-Harry S. Truman","D",TRUE,1,5,1,0.000577034045008655,"10340","10340"
"1046","10594","Amending the Selective Service Regulations","1955",1755,"34-Dwight D. Eisenhower","R",TRUE,5,4,1,0.00056980056980057,"10594","10594"
"1047","13553","Blocking Property of Certain Persons With Respect to Serious Human Rights Abuses by the Government of Iran and Taking Certain Other Actions","2010",1790,"44-Barack Obama","D",TRUE,1,8,1,0.000558659217877095,"13553","13553"
"1048","9988","Prescribing Portions of the Selective Service Regulations","1948",16210,"33-Harry S. Truman","D",TRUE,0,10,9,0.000555212831585441,"9988","9988"
"1049","12044","Improving Government Regulations","1978",1805,"39-Jimmy Carter","D",TRUE,2,4,1,0.000554016620498615,"12044","12044"
"1050","9693","Possession, Control, and Operation of the Transportation Systems, Plants, and Facilities of Certain Towing and Transportation Companies Operating in New York Harbor and Contiguous Waters","1946",1831,"33-Harry S. Truman","D",TRUE,0,3,1,0.000546149645002731,"9693","9693"
"1051","13354","National Counterterrorism Center","2004",1857,"43-George W. Bush","R",TRUE,2,8,1,0.00053850296176629,"13354","13354"
"1052","12383","Amendments to the Manual for Courts- Martial, United States, 1969 (Revised Edition)","1982",1873,"40-Ronald Reagan","R",TRUE,8,3,1,0.000533902829684997,"12383","12383"
"1053","10925","Establishing the President's Committee on Equal Employment Opportunity","1961",3801,"35-John F. Kennedy","D",TRUE,6,9,2,0.000526177321757432,"10925","10925"
"1054","13607","Establishing Principles of Excellence for Educational Institutions Serving Service Members, Veterans, Spouses, and Other Family Members","2012",1904,"44-Barack Obama","D",TRUE,0,8,1,0.000525210084033613,"13607","13607"
"1055","13456","Further Amendment of Executive Order 11858 Concerning Foreign Investment in the United States","2008",1907,"43-George W. Bush","R",TRUE,2,8,1,0.000524383848977452,"13456","13456"
"1056","10053","Regulations Governing the Transportation of Household Goods of Members of the Air Force, Army, Navy, Marine Corps, Coast Guard, Coast and Geoectic Survey, and Public Health Service","1949",13451,"33-Harry S. Truman","D",TRUE,1,7,7,0.000520407404653929,"10053","10053"
"1057","12086","Equal Employment Opportunity Functions","1978",1929,"39-Jimmy Carter","D",TRUE,1,14,1,0.000518403317781234,"12086","12086"
"1058","10809","Amending the Selective Service Regulations","1959",1950,"34-Dwight D. Eisenhower","R",TRUE,7,3,1,0.000512820512820513,"10809","10809"
"1059","13327","Federal Real Property Asset Management","2004",1981,"43-George W. Bush","R",TRUE,3,10,1,0.000504795557799091,"13327","13327"
"1060","11636","Employee-Management Relations in the Foreign Service of the United States","1971",4041,"37-Richard Nixon","R",TRUE,2,8,2,0.000494926998267755,"11636","11636"
"1061","11507","Prevention, Control, and Abatement of Air and Water Pollution at Federal Facilities","1970",2024,"37-Richard Nixon","R",TRUE,2,10,1,0.000494071146245059,"11507","11507"
"1062","10202","Prescribing or Amending Portions of the Selective Service Regulations","1951",4052,"33-Harry S. Truman","D",TRUE,5,4,2,0.000493583415597236,"10202","10202"
"1063","10913","Amending Executive Order 10584 of December 18, 1954, Prescribing Rules and Regulations Relating to the Administration of the Watershed Protection and Flood Prevention Act","1961",2040,"34-Dwight D. Eisenhower","R",TRUE,1,5,1,0.000490196078431373,"10913","10913"
"1064","11781","Providing for an Orderly Termination of the Economic Stabilization Program","1974",2078,"37-Richard Nixon","R",TRUE,7,7,1,0.000481231953801732,"11781","11781"
"1065","12137","Peace Corps","1979",2088,"39-Jimmy Carter","D",TRUE,6,7,1,0.000478927203065134,"12137","12137"
"1066","11603","Assigning Additional Functions to the Director of ACTION","1971",2099,"37-Richard Nixon","R",TRUE,6,8,1,0.000476417341591234,"11603","11603"
"1067","13148","Greening the Government Through Leadership in Environmental Management","2000",6306,"42-William J. Clinton","D",TRUE,9,12,3,0.000475737392959087,"13148","13148"
"1068","11315","Amending the Civil Service Rules to Authorize an Executive Assignment System for Positions in Grades 16, 17, and 18 of the General Schedule","1966",2103,"36-Lyndon B. Johnson","D",TRUE,0,3,1,0.000475511174512601,"11315","11315"
"1069","11835","Prescribing Amendments to the Manual for Courts-Martial, United States, 1969 (Revised Edition)","1975",4320,"38-Gerald R. Ford","R",TRUE,1,2,2,0.000462962962962963,"11835","11835"
"1070","10328","Prescribing a Portion of the Selective Service Regulations","1952",2292,"33-Harry S. Truman","D",TRUE,0,4,1,0.00043630017452007,"10328","10328"
"1071","12286","Responses to Environmental Damage","1981",2405,"39-Jimmy Carter","D",TRUE,0,16,1,0.000415800415800416,"12286","12286"
"1072","13355","Strengthened Management of the Intelligence Community","2004",2423,"43-George W. Bush","R",TRUE,1,10,1,0.000412711514651259,"13355","13355"
"1073","9851","Adding Certain Lands to the Mount Vernon Memorial Highway","1947",2425,"33-Harry S. Truman","D",TRUE,0,2,1,0.000412371134020619,"9851","9851"
"1074","9835","Prescribing Procedures for the Administration of an Employees Loyalty Program in the Executive Branch of the Government","1947",2479,"33-Harry S. Truman","D",TRUE,0,7,1,0.000403388463089956,"9835","9835"
